HC_ID,year,month_full,month,day,date,proposal,status,text,Link,article_source_id,From,from_name,from_latitude,from_longitude,from_adm1_code_full,from_adm1_nr,from_adm1_name,from_country_code,To,to_name,to_latitude,to_longitude,to_adm1_code_full,to_adm1_nr,to_adm1_name,to_country_code
241,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89241",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89241,src-238,Tokmak,Tokmak,47.25554,35.70836,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
242,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89242",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89242,src-239,Vasylivka,Vasylivka,47.44218,35.28213,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
243,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89243",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89243,src-240,Kamyanske,Kamyanske,45.81909,29.25891,UA.17,17,Odessa,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
244,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday. Corridor route: Enerhodar - Dniprorudne - Vasylivka - Zaporizhzhya see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89244",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89244,src-241,Enerhodar,Enerhodar,47.49048,34.66199,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
245,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89245",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89245,src-242,Dniprorudne,Dniprorudne,47.38993,35.00065,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
246,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89246",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89246,src-243,Vasylivka,Vasylivka,47.44218,35.28213,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
247,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89247",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89247,src-244,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
248,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday. Corridor route: from Melitopol to Zaporizhzhya via Vasylivka see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89248",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89248,src-245,Melitopol,Melitopol,46.84735,35.38196,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
249,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89249",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89249,src-246,Vasylivka,Vasylivka,47.44218,35.28213,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
250,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday. Corridor route: from Rubizhne will run via Severodonetsk and Lysychansk see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89250",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89250,src-247,Rubizhne,Rubizhne,50.1653,36.82525,UA.07,7,Kharkiv,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
251,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89251",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89251,src-248,Severodonetsk,,48.94628,38.48624,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
252,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89252",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89252,src-249,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
253,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday. OVERLAPPING ROUTES TO BAKMUT via Lysychansk Corridor route: from Nyzhne via Hirske and Lysychansk see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89253",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89253,src-250,Nyzhne,,48.92,39.02,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
254,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89254",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89254,src-227,Hirske,Hirske,49.47095,23.79988,UA.15,15,Lviv Oblast,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
255,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89255",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89255,src-225,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
256,2022,January,1,4,2022-01-04,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. April 1 (Interfax-Ukraine) - Nine humanitarian corridors were opened in Ukraine on Friday, April 1, including those from Mariupol, Enerhodar, Berdyansk and Melitopol to Zaporizhzhya, as well as from Rubizhne, Severodonetsk, Popasna, Lysychansk, and Nyzhne to Bakhmut in the Donetsk region, Ukrainian Deputy Prime Minister and Minister for Temporarily Occupied Territories Iryna Vereshchuk said on Friday.  see source: https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89256",https://interfax.com/newsroom/top-stories/77721/?sphrase_id=89256,src-200,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
257,2022,March,3,4,2022-03-04,Ukraine,successful,"Status: successful; successful evacuation of civilians via private vehicles and buses; According to her posts on social media, 2,694 people were evacuated on Sunday. ""A total of 469 Mariupol residents reached Zaporizhzhya from Mariupol and Berdyansk by private vehicles through humanitarian corridors. [...] A bus convoy has also managed to get through. Over 350 people came from Mariupol and Berdyansk. [...] Besides, we managed to evacuate 1,467 people from Lysychansk, Sievierodonetsk, Rubizne and Kremenna in the Luhansk region,"" Vereshchuk said on Telegram.Ten buses evacuated 408 Mariupol residents from Berdyansk. ""Seven buses accompanied by a delegation of the International Committee of the Red Cross arrived in Mangush,"" she said.  see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89238,src-224,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
258,2022,March,3,4,2022-03-04,Ukraine,successful,"Status: successful; successful evacuation of civilians via private vehicles and buses; According to her posts on social media, 2,694 people were evacuated on Sunday. ""A total of 469 Mariupol residents reached Zaporizhzhya from Mariupol and Berdyansk by private vehicles through humanitarian corridors. [...] A bus convoy has also managed to get through. Over 350 people came from Mariupol and Berdyansk. [...] Besides, we managed to evacuate 1,467 people from Lysychansk, Sievierodonetsk, Rubizne and Kremenna in the Luhansk region,"" Vereshchuk said on Telegram.Ten buses evacuated 408 Mariupol residents from Berdyansk. ""Seven buses accompanied by a delegation of the International Committee of the Red Cross arrived in Mangush,"" she said. unclear whether Magnush part of Mariupol? see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89239",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89239,src-201,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
263,2022,April,4,4,2022-04-04,Ukraine,successful,"Status: successful; evacaution of civilians via private vehicles; KYIV. Apr 4 (Interfax-Ukraine) - A humanitarian corridor between Mariupol and Zaporizhzhya will be available on Monday to ensure the evacuation of civilians, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said at a press briefing.  see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89244 ;;https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89244 ;;https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238,src-206,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
264,2022,April,4,4,2022-04-04,Ukraine,successful,"Status: successful; evacaution of civilians via private vehicles; KYIV. Apr 4 (Interfax-Ukraine) - A humanitarian corridor between Mariupol and Zaporizhzhya will be available on Monday to ensure the evacuation of civilians, Ukrainian Deputy Prime Minister, Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said at a press briefing.  see source: https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89245 ;;;; https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238",https://interfax.com/newsroom/top-stories/77762/?sphrase_id=89245 ;;;; https://interfax.com/newsroom/top-stories/77800/?sphrase_id=89238,src-207,Berdyansk,Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
